Sales_Date,Store,Month,Weekday,Sales,Unit_Price,State,Climate,Promo,Test20t,Test50t
4/30/2009,248,4,5,28.87,2.79009352,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/01/2009,248,5,6,38.67,2.80036204,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/02/2009,248,5,7,28.41,2.3248856,AM,EQUATORIAL / HOT / HUMID,1,0,1
5/04/2009,248,5,2,29.61,2.68963188,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/05/2009,248,5,3,31.7,2.48927445,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/06/2009,248,5,4,41.36,2.78989362,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/07/2009,248,5,5,24.13,2.29092416,AM,EQUATORIAL / HOT / HUMID,1,0,1
5/08/2009,248,5,6,285.92,1.70456771,AM,EQUATORIAL / HOT / HUMID,1,0,1
5/13/2009,248,5,4,37.55,2.79014647,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/14/2009,248,5,5,20.47,2.79140205,AM,EQUATORIAL / HOT / HUMID,1,0,1
5/15/2009,248,5,6,45.31,2.38975944,AM,EQUATORIAL / HOT / HUMID,1,0,1
5/16/2009,248,5,7,41.62,2.79048534,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/17/2009,248,5,1,20.84,2.78934741,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/18/2009,248,5,2,22.33,2.78996865,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/19/2009,248,5,3,65.63,2.19030931,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/20/2009,248,5,4,154.89,1.93511524,AM,EQUATORIAL / HOT / HUMID,1,0,1
5/21/2009,248,5,5,107.88,1.88997034,AM,EQUATORIAL / HOT / HUMID,1,0,1
5/22/2009,248,5,6,48.27,2.18997307,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/23/2009,248,5,7,43.66,2.18987632,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/24/2009,248,5,1,26.85,2.19031657,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/25/2009,248,5,2,38.54,2.18993254,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/26/2009,248,5,3,41.14,2.19056879,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/27/2009,248,5,4,124.17,1.9925908,AM,EQUATORIAL / HOT / HUMID,1,0,1
5/28/2009,248,5,5,40.24,2.17967197,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/29/2009,248,5,6,38.96,2.79004107,AM,EQUATORIAL / HOT / HUMID,0,0,1
5/30/2009,248,5,7,30.9,2.26472492,AM,EQUATORIAL / HOT / HUMID,1,0,1
5/31/2009,248,5,1,17.43,2.19104991,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/01/2009,248,6,2,47.64,2.29030227,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/02/2009,248,6,3,6.69,2.59342302,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/04/2009,248,6,5,60.86,2.58577062,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/05/2009,248,6,6,35.57,2.48973854,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/06/2009,248,6,7,37.07,2.79120583,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/07/2009,248,6,1,46.61,2.29113924,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/08/2009,248,6,2,76.63,2.38992562,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/13/2009,248,6,7,37.55,2.78988016,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/14/2009,248,6,1,9.58,2.79331942,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/15/2009,248,6,2,37.22,2.30494358,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/16/2009,248,6,3,43.59,1.98944712,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/17/2009,248,6,4,178.4,1.530213,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/18/2009,248,6,5,32,2.5021875,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/19/2009,248,6,6,38.67,2.7907939,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/20/2009,248,6,7,23.9,2.78995816,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/21/2009,248,6,1,3.45,2.79130435,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/22/2009,248,6,2,11.3,2.39115044,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/23/2009,248,6,3,46.77,1.89010049,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/24/2009,248,6,4,55.2,2.47554348,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/25/2009,248,6,5,101.22,1.89014029,AM,EQUATORIAL / HOT / HUMID,1,0,1
6/27/2009,248,6,7,65.59,2.49047111,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/28/2009,248,6,1,32.72,2.48991443,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/29/2009,248,6,2,45.96,2.48955614,AM,EQUATORIAL / HOT / HUMID,0,0,1
6/30/2009,248,6,3,59.89,2.49039906,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/01/2009,248,7,4,171.19,1.89006367,AM,EQUATORIAL / HOT / HUMID,1,1,1
7/02/2009,248,7,5,18.46,2.49133261,AM,EQUATORIAL / HOT / HUMID,1,1,1
7/04/2009,248,7,7,78.92,1.88988849,AM,EQUATORIAL / HOT / HUMID,1,1,1
7/05/2009,248,7,1,23.23,2.48902282,AM,EQUATORIAL / HOT / HUMID,1,1,1
7/06/2009,248,7,2,28.62,2.7907058,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/07/2009,248,7,3,34.18,2.78964307,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/08/2009,248,7,4,54.69,2.38965076,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/13/2009,248,7,2,38.03,2.48987641,AM,EQUATORIAL / HOT / HUMID,1,1,1
7/14/2009,248,7,3,24.47,2.78994687,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/15/2009,248,7,4,232.77,1.88993427,AM,EQUATORIAL / HOT / HUMID,1,1,1
7/16/2009,248,7,5,44.41,2.78968701,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/17/2009,248,7,6,40.92,2.15029326,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/18/2009,248,7,7,49.53,2.36604078,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/19/2009,248,7,1,33.78,2.39076377,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/20/2009,248,7,2,55.57,1.98506388,AM,EQUATORIAL / HOT / HUMID,1,1,1
7/21/2009,248,7,3,97.89,1.88967208,AM,EQUATORIAL / HOT / HUMID,1,1,1
7/22/2009,248,7,4,169.18,1.89011704,AM,EQUATORIAL / HOT / HUMID,1,1,1
7/23/2009,248,7,5,46.12,2.7896791,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/24/2009,248,7,6,40.32,2.78993056,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/25/2009,248,7,7,62.29,2.18975759,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/26/2009,248,7,1,17.14,2.14994166,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/27/2009,248,7,2,160.05,1.32664792,AM,EQUATORIAL / HOT / HUMID,1,1,1
7/28/2009,248,7,3,80.04,2.11244378,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/29/2009,248,7,4,268.34,1.78001789,AM,EQUATORIAL / HOT / HUMID,1,1,1
7/30/2009,248,7,5,66.32,2.18968637,AM,EQUATORIAL / HOT / HUMID,0,1,1
7/31/2009,248,7,6,63.44,2.18978562,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/01/2009,248,8,7,42.86,2.29048063,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/02/2009,248,8,1,3.54,2.49152542,AM,EQUATORIAL / HOT / HUMID,1,1,1
8/04/2009,248,8,3,91.23,1.85015894,AM,EQUATORIAL / HOT / HUMID,1,1,1
8/05/2009,248,8,4,21.86,2.49085087,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/06/2009,248,8,5,35.76,2.78998881,AM,EQUATORIAL / HOT / HUMID,1,1,1
8/07/2009,248,8,6,54.44,2.4904482,AM,EQUATORIAL / HOT / HUMID,1,1,1
8/08/2009,248,8,7,24.24,2.29084158,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/13/2009,248,8,5,84.4,2.39004739,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/14/2009,248,8,6,104.47,1.9500335,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/15/2009,248,8,7,16.53,1.99032063,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/16/2009,248,8,1,9.22,1.98915401,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/17/2009,248,8,2,71.86,1.9897022,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/18/2009,248,8,3,99.02,2.29004242,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/19/2009,248,8,4,220.7,1.95015859,AM,EQUATORIAL / HOT / HUMID,1,1,1
8/20/2009,248,8,5,41.29,1.98038266,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/21/2009,248,8,6,21.99,2.7899045,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/22/2009,248,8,7,56.23,2.79068113,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/23/2009,248,8,1,34.26,2.79042615,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/24/2009,248,8,2,59.61,2.79013588,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/25/2009,248,8,3,75.46,2.58998145,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/26/2009,248,8,4,126.56,2.48996523,AM,EQUATORIAL / HOT / HUMID,1,1,1
8/27/2009,248,8,5,77.49,2.58975352,AM,EQUATORIAL / HOT / HUMID,0,1,1
8/31/2009,248,8,2,56,2.68964286,AM,EQUATORIAL / HOT / HUMID,0,1,1
9/01/2009,248,9,3,38.01,2.59010787,AM,EQUATORIAL / HOT / HUMID,0,1,1
9/02/2009,248,9,4,7.71,2.49027237,AM,EQUATORIAL / HOT / HUMID,1,1,1
9/04/2009,248,9,6,169.78,1.85004123,AM,EQUATORIAL / HOT / HUMID,1,1,1
9/05/2009,248,9,7,54.41,2.49053483,AM,EQUATORIAL / HOT / HUMID,0,1,1
9/06/2009,248,9,1,40.06,2.38991513,AM,EQUATORIAL / HOT / HUMID,1,1,1
9/07/2009,248,9,2,50.5,2.49069307,AM,EQUATORIAL / HOT / HUMID,0,1,1
9/08/2009,248,9,3,4.47,2.29082774,AM,EQUATORIAL / HOT / HUMID,0,1,1
10/01/2009,248,10,5,80,1.990125,AM,EQUATORIAL / HOT / HUMID,1,1,1
10/02/2009,248,10,6,1.73,2.49710983,AM,EQUATORIAL / HOT / HUMID,1,1,1
10/04/2009,248,10,1,30.94,2.78959276,AM,EQUATORIAL / HOT / HUMID,0,1,1
10/05/2009,248,10,2,17.98,2.49110122,AM,EQUATORIAL / HOT / HUMID,0,1,1
10/06/2009,248,10,3,42.85,2.28028005,AM,EQUATORIAL / HOT / HUMID,1,1,1
10/07/2009,248,10,4,30.7,2.49022801,AM,EQUATORIAL / HOT / HUMID,0,1,1
10/08/2009,248,10,5,4.54,2.2907489,AM,EQUATORIAL / HOT / HUMID,0,1,1
11/01/2009,248,11,1,32.71,1.98929991,AM,EQUATORIAL / HOT / HUMID,1,1,1
11/02/2009,248,11,2,1.74,2.29310345,AM,EQUATORIAL / HOT / HUMID,1,1,1
11/04/2009,248,11,4,108.38,2.14744418,AM,EQUATORIAL / HOT / HUMID,1,1,1
11/05/2009,248,11,5,45.29,2.49017443,AM,EQUATORIAL / HOT / HUMID,0,1,1
11/06/2009,248,11,6,55.91,1.9899839,AM,EQUATORIAL / HOT / HUMID,1,1,1
11/07/2009,248,11,7,27.84,2.51329023,AM,EQUATORIAL / HOT / HUMID,1,1,1
11/08/2009,248,11,1,0.36,2.33333333,AM,EQUATORIAL / HOT / HUMID,0,1,1
12/01/2009,248,12,3,49.77,1.98975286,AM,EQUATORIAL / HOT / HUMID,1,1,1
12/02/2009,248,12,4,12.23,2.59035159,AM,EQUATORIAL / HOT / HUMID,1,1,1
12/04/2009,248,12,6,46.33,1.9894237,AM,EQUATORIAL / HOT / HUMID,1,1,1
12/05/2009,248,12,7,45.02,2.30297645,AM,EQUATORIAL / HOT / HUMID,1,1,1
12/06/2009,248,12,1,81.11,1.99026014,AM,EQUATORIAL / HOT / HUMID,1,1,1
12/07/2009,248,12,2,9.63,2.49117342,AM,EQUATORIAL / HOT / HUMID,1,1,1
12/08/2009,248,12,3,72.42,2.28983706,AM,EQUATORIAL / HOT / HUMID,1,1,1
1/07/2008,264,1,2,46.41,0.99008834,SP,TEMPERED / HUMID,0,0,0
1/08/2008,264,1,3,312.23,0.61006309,SP,TEMPERED / HUMID,1,0,0
1/09/2008,264,1,4,146.89,0.89005378,SP,TEMPERED / HUMID,0,0,0
1/10/2008,264,1,5,1347.4,0.3698011,SP,TEMPERED / HUMID,0,0,0
1/11/2008,264,1,6,62.6,0.98929712,SP,TEMPERED / HUMID,0,0,0
1/12/2008,264,1,7,13.1,0.98091603,SP,TEMPERED / HUMID,0,0,0
2/07/2008,264,2,5,750.25,0.54972343,SP,TEMPERED / HUMID,1,0,0
2/08/2008,264,2,6,251.76,0.61002542,SP,TEMPERED / HUMID,1,0,0
2/09/2008,264,2,7,64.87,1.48142439,SP,TEMPERED / HUMID,0,0,0
2/10/2008,264,2,1,85.36,0.89022962,SP,TEMPERED / HUMID,0,0,0
2/11/2008,264,2,2,43.54,0.9903537,SP,TEMPERED / HUMID,0,0,0
2/12/2008,264,2,3,40.18,0.96938776,SP,TEMPERED / HUMID,0,0,0
3/07/2008,264,3,6,63.79,0.78993573,SP,TEMPERED / HUMID,1,0,0
3/08/2008,264,3,7,82.66,0.60960561,SP,TEMPERED / HUMID,1,0,0
3/09/2008,264,3,1,551.45,0.80143259,SP,TEMPERED / HUMID,1,0,0
3/10/2008,264,3,2,104.38,0.88953823,SP,TEMPERED / HUMID,0,0,0
3/11/2008,264,3,3,104.79,0.98988453,SP,TEMPERED / HUMID,0,0,0
3/12/2008,264,3,4,79.18,0.97941399,SP,TEMPERED / HUMID,1,0,0
4/07/2008,264,4,2,33.58,0.78975581,SP,TEMPERED / HUMID,0,0,0
4/08/2008,264,4,3,13.56,0.9800885,SP,TEMPERED / HUMID,0,0,0
4/09/2008,264,4,4,68.79,1.48946068,SP,TEMPERED / HUMID,0,0,0
4/10/2008,264,4,5,330.49,0.58924627,SP,TEMPERED / HUMID,0,0,0
4/11/2008,264,4,6,76.66,0.88977302,SP,TEMPERED / HUMID,0,0,0
5/07/2008,264,5,4,103.62,0.7895194,SP,TEMPERED / HUMID,0,0,0
5/08/2008,264,5,5,30.35,1.98978583,SP,TEMPERED / HUMID,0,0,0
5/09/2008,264,5,6,74.89,1.33035118,SP,TEMPERED / HUMID,0,0,0
5/10/2008,264,5,7,67.24,0.88905413,SP,TEMPERED / HUMID,0,0,0
5/11/2008,264,5,1,281.71,0.84952611,SP,TEMPERED / HUMID,1,0,0
5/12/2008,264,5,2,46.55,0.98002148,SP,TEMPERED / HUMID,0,0,0
6/07/2008,264,6,7,29.74,0.78984533,SP,TEMPERED / HUMID,0,0,0
6/08/2008,264,6,1,517.27,0.86970054,SP,TEMPERED / HUMID,1,0,0
6/09/2008,264,6,2,133.59,1.34987649,SP,TEMPERED / HUMID,0,0,0
6/10/2008,264,6,3,164.86,0.45784302,SP,TEMPERED / HUMID,0,0,0
6/11/2008,264,6,4,49.37,0.97974478,SP,TEMPERED / HUMID,0,0,0
6/12/2008,264,6,5,74.56,0.97974785,SP,TEMPERED / HUMID,0,0,0
7/07/2008,264,7,2,60.59,0.78923915,SP,TEMPERED / HUMID,0,0,0
7/08/2008,264,7,3,95.79,0.98997808,SP,TEMPERED / HUMID,1,0,0
7/09/2008,264,7,4,111.25,1.34993258,SP,TEMPERED / HUMID,0,0,0
7/10/2008,264,7,5,209.61,0.45703926,SP,TEMPERED / HUMID,0,0,0
7/11/2008,264,7,6,79.88,0.97971958,SP,TEMPERED / HUMID,0,0,0
7/12/2008,264,7,7,47.79,0.97928437,SP,TEMPERED / HUMID,0,0,0
7/13/2008,264,7,1,27.1,0.85571956,SP,TEMPERED / HUMID,0,0,0
7/14/2008,264,7,2,39.28,0.89002037,SP,TEMPERED / HUMID,0,0,0
7/15/2008,264,7,3,62.45,0.94955965,SP,TEMPERED / HUMID,0,0,0
7/16/2008,264,7,4,296.06,0.86958725,SP,TEMPERED / HUMID,1,0,0
7/17/2008,264,7,5,77.53,0.94969689,SP,TEMPERED / HUMID,0,0,0
7/18/2008,264,7,6,115.15,0.79001303,SP,TEMPERED / HUMID,0,0,0
7/19/2008,264,7,7,194.54,0.8896885,SP,TEMPERED / HUMID,0,0,0
7/20/2008,264,7,1,114.43,0.88962685,SP,TEMPERED / HUMID,0,0,0
7/21/2008,264,7,2,49.38,0.88942892,SP,TEMPERED / HUMID,0,0,0
7/22/2008,264,7,3,81.88,0.8894724,SP,TEMPERED / HUMID,0,0,0
7/23/2008,264,7,4,280.33,0.88959441,SP,TEMPERED / HUMID,0,0,0
7/24/2008,264,7,5,26.96,0.89057864,SP,TEMPERED / HUMID,0,0,0
7/25/2008,264,7,6,48.33,0.97992965,SP,TEMPERED / HUMID,0,0,0
7/26/2008,264,7,7,161.49,0.97944145,SP,TEMPERED / HUMID,0,0,0
7/27/2008,264,7,1,111.53,0.9801847,SP,TEMPERED / HUMID,0,0,0
7/28/2008,264,7,2,59.74,0.97991296,SP,TEMPERED / HUMID,0,0,0
7/29/2008,264,7,3,94.66,0.97971688,SP,TEMPERED / HUMID,0,0,0
7/30/2008,264,7,4,239.37,1.08986088,SP,TEMPERED / HUMID,0,0,0
7/31/2008,264,7,5,95.9,1.08936392,SP,TEMPERED / HUMID,1,0,0
8/07/2008,264,8,5,72.09,0.78929116,SP,TEMPERED / HUMID,0,0,0
8/08/2008,264,8,6,119.75,0.88943633,SP,TEMPERED / HUMID,1,0,0
8/09/2008,264,8,7,80.91,1.34989495,SP,TEMPERED / HUMID,0,0,0
8/10/2008,264,8,1,624.98,0.38988448,SP,TEMPERED / HUMID,0,0,0
8/11/2008,264,8,2,89.35,0.97974259,SP,TEMPERED / HUMID,0,0,0
8/12/2008,264,8,3,1.71,0.98245614,SP,TEMPERED / HUMID,0,0,0
8/13/2008,264,8,4,209.69,0.98974677,SP,TEMPERED / HUMID,0,0,0
8/14/2008,264,8,5,54,0.99018519,SP,TEMPERED / HUMID,0,0,0
8/15/2008,264,8,6,118.72,0.98947102,SP,TEMPERED / HUMID,0,0,0
8/16/2008,264,8,7,103.16,0.98982164,SP,TEMPERED / HUMID,0,0,0
8/17/2008,264,8,1,63.77,0.98965031,SP,TEMPERED / HUMID,0,0,0
8/18/2008,264,8,2,38.57,0.98988851,SP,TEMPERED / HUMID,0,0,0
8/19/2008,264,8,3,37.24,0.98979592,SP,TEMPERED / HUMID,0,0,0
8/20/2008,264,8,4,283.13,0.98982799,SP,TEMPERED / HUMID,0,0,0
8/21/2008,264,8,5,48.29,1.08987368,SP,TEMPERED / HUMID,0,0,0
8/22/2008,264,8,6,49.88,1.08901363,SP,TEMPERED / HUMID,0,0,0
8/23/2008,264,8,7,164.68,1.09017488,SP,TEMPERED / HUMID,0,0,0
8/24/2008,264,8,1,95.64,1.08992054,SP,TEMPERED / HUMID,0,0,0
8/25/2008,264,8,2,90.79,1.09009803,SP,TEMPERED / HUMID,0,0,0
8/26/2008,264,8,3,140.01,0.88629384,SP,TEMPERED / HUMID,0,0,0
8/27/2008,264,8,4,906.13,0.66844713,SP,TEMPERED / HUMID,1,0,0
8/28/2008,264,8,5,112.62,0.74951163,SP,TEMPERED / HUMID,1,0,0
8/29/2008,264,8,6,90.66,0.88980807,SP,TEMPERED / HUMID,0,0,0
8/30/2008,264,8,7,154,0.88961039,SP,TEMPERED / HUMID,0,0,0
8/31/2008,264,8,1,106.23,0.88957921,SP,TEMPERED / HUMID,0,0,0
9/07/2008,264,9,1,176.29,0.78966476,SP,TEMPERED / HUMID,0,0,0
9/08/2008,264,9,2,125.9,0.98943606,SP,TEMPERED / HUMID,0,0,0
9/09/2008,264,9,3,57.44,1.7829039,SP,TEMPERED / HUMID,0,0,0
9/10/2008,264,9,4,110.8,0.54169675,SP,TEMPERED / HUMID,0,0,0
9/11/2008,264,9,5,84.75,0.97958702,SP,TEMPERED / HUMID,0,0,0
9/12/2008,264,9,6,42.99,0.88229821,SP,TEMPERED / HUMID,0,0,0
9/13/2008,264,9,7,129.95,1.78999615,SP,TEMPERED / HUMID,0,0,0
9/14/2008,264,9,1,99.81,1.78960024,SP,TEMPERED / HUMID,0,0,0
9/15/2008,264,9,2,64.32,1.79011194,SP,TEMPERED / HUMID,0,0,0
9/16/2008,264,9,3,63.53,1.79002046,SP,TEMPERED / HUMID,0,0,0
9/17/2008,264,9,4,1380.98,0.47981144,SP,TEMPERED / HUMID,1,0,0
9/18/2008,264,9,5,70.31,0.75010667,SP,TEMPERED / HUMID,1,0,0
9/19/2008,264,9,6,246.55,0.58990063,SP,TEMPERED / HUMID,1,0,0
9/20/2008,264,9,7,321.78,0.58990615,SP,TEMPERED / HUMID,1,0,0
9/21/2008,264,9,1,199.99,0.58982949,SP,TEMPERED / HUMID,1,0,0
9/22/2008,264,9,2,225.7,0.5838724,SP,TEMPERED / HUMID,0,0,0
9/23/2008,264,9,3,172.35,0.57800986,SP,TEMPERED / HUMID,0,0,0
9/24/2008,264,9,4,613.39,0.47980893,SP,TEMPERED / HUMID,1,0,0
9/25/2008,264,9,5,104.54,0.62722403,SP,TEMPERED / HUMID,1,0,0
9/26/2008,264,9,6,121.36,0.54985168,SP,TEMPERED / HUMID,1,0,0
9/27/2008,264,9,7,174.82,0.54982267,SP,TEMPERED / HUMID,1,0,0
9/28/2008,264,9,1,28.37,1.7906239,SP,TEMPERED / HUMID,0,0,0
9/29/2008,264,9,2,234.83,0.56977388,SP,TEMPERED / HUMID,0,0,0
9/30/2008,264,9,3,164.27,0.51464053,SP,TEMPERED / HUMID,0,0,0
10/07/2008,264,10,3,29.39,0.7897244,SP,TEMPERED / HUMID,0,0,0
10/08/2008,264,10,4,73.55,0.96845683,SP,TEMPERED / HUMID,0,0,0
10/09/2008,264,10,5,136.93,1.78996568,SP,TEMPERED / HUMID,0,0,0
10/10/2008,264,10,6,111.13,0.46108162,SP,TEMPERED / HUMID,0,0,0
10/11/2008,264,10,7,51.36,0.97955607,SP,TEMPERED / HUMID,0,0,0
10/12/2008,264,10,1,93.94,0.8386204,SP,TEMPERED / HUMID,1,0,0
10/13/2008,264,10,2,78.9,0.78973384,SP,TEMPERED / HUMID,0,0,0
10/14/2008,264,10,3,57.02,0.79024904,SP,TEMPERED / HUMID,0,0,0
10/15/2008,264,10,4,221.44,0.98974892,SP,TEMPERED / HUMID,0,0,0
10/16/2008,264,10,5,128.88,0.98968032,SP,TEMPERED / HUMID,0,0,0
10/17/2008,264,10,6,113.81,0.78921009,SP,TEMPERED / HUMID,0,0,0
10/18/2008,264,10,7,122.15,0.78935735,SP,TEMPERED / HUMID,0,0,0
10/19/2008,264,10,1,91.97,0.78971404,SP,TEMPERED / HUMID,0,0,0
10/20/2008,264,10,2,133.12,0.78951322,SP,TEMPERED / HUMID,0,0,0
10/21/2008,264,10,3,111.29,0.78668344,SP,TEMPERED / HUMID,0,0,0
10/22/2008,264,10,4,182.58,0.74931537,SP,TEMPERED / HUMID,0,0,0
10/23/2008,264,10,5,60.31,0.88492787,SP,TEMPERED / HUMID,0,0,0
10/24/2008,264,10,6,121.2,0.84488449,SP,TEMPERED / HUMID,0,0,0
10/25/2008,264,10,7,122.59,0.88946896,SP,TEMPERED / HUMID,0,0,0
10/26/2008,264,10,1,15.78,0.88973384,SP,TEMPERED / HUMID,0,0,0
10/27/2008,264,10,2,86.64,0.86819021,SP,TEMPERED / HUMID,0,0,0
10/28/2008,264,10,3,25.43,0.88989383,SP,TEMPERED / HUMID,0,0,0
10/29/2008,264,10,4,35.25,0.86950355,SP,TEMPERED / HUMID,0,0,0
10/30/2008,264,10,5,47.97,0.97957056,SP,TEMPERED / HUMID,0,0,0
11/07/2008,264,11,6,73.53,0.749898,SP,TEMPERED / HUMID,0,0,0
11/08/2008,264,11,7,71.64,0.98883305,SP,TEMPERED / HUMID,0,0,0
11/09/2008,264,11,1,80.58,1.78989824,SP,TEMPERED / HUMID,0,0,0
11/10/2008,264,11,2,98.45,0.65017776,SP,TEMPERED / HUMID,0,0,0
11/11/2008,264,11,3,52.67,0.97911525,SP,TEMPERED / HUMID,0,0,0
11/12/2008,264,11,4,28.94,0.97961299,SP,TEMPERED / HUMID,0,0,0
11/13/2008,264,11,5,105.5,0.98,SP,TEMPERED / HUMID,0,0,0
11/14/2008,264,11,6,68.73,0.98006693,SP,TEMPERED / HUMID,0,0,0
11/15/2008,264,11,7,123.51,0.97967776,SP,TEMPERED / HUMID,0,0,0
11/16/2008,264,11,1,93.53,0.97925799,SP,TEMPERED / HUMID,0,0,0
11/17/2008,264,11,2,66.42,0.97877145,SP,TEMPERED / HUMID,0,0,0
11/18/2008,264,11,3,69.07,0.9296366,SP,TEMPERED / HUMID,0,0,0
11/19/2008,264,11,4,339.87,0.5898726,SP,TEMPERED / HUMID,1,0,0
11/20/2008,264,11,5,17.58,0.98009101,SP,TEMPERED / HUMID,0,0,0
11/21/2008,264,11,6,56.98,0.97981748,SP,TEMPERED / HUMID,0,0,0
11/22/2008,264,11,7,255.6,0.97965571,SP,TEMPERED / HUMID,0,0,0
11/23/2008,264,11,1,20.27,0.97977306,SP,TEMPERED / HUMID,0,0,0
11/24/2008,264,11,2,37.05,0.97921727,SP,TEMPERED / HUMID,0,0,0
11/25/2008,264,11,3,26.3,0.97946768,SP,TEMPERED / HUMID,0,0,0
11/26/2008,264,11,4,58.84,0.8699864,SP,TEMPERED / HUMID,1,0,0
11/27/2008,264,11,5,32.39,0.97869713,SP,TEMPERED / HUMID,0,0,0
11/28/2008,264,11,6,46.65,0.98027867,SP,TEMPERED / HUMID,0,0,0
11/29/2008,264,11,7,52.72,0.97989378,SP,TEMPERED / HUMID,0,0,0
11/30/2008,264,11,1,53.91,0.98070859,SP,TEMPERED / HUMID,0,0,0
12/07/2008,264,12,1,39.19,0.89027813,SP,TEMPERED / HUMID,0,0,0
12/08/2008,264,12,2,74.96,0.98892743,SP,TEMPERED / HUMID,0,0,0
12/09/2008,264,12,3,96.4,1.78973029,SP,TEMPERED / HUMID,0,0,0
12/10/2008,264,12,4,49.75,0.78994975,SP,TEMPERED / HUMID,0,0,0
12/11/2008,264,12,5,70.08,0.86929224,SP,TEMPERED / HUMID,1,0,0
12/12/2008,264,12,6,76.51,0.97987191,SP,TEMPERED / HUMID,0,0,0
12/13/2008,264,12,7,69.93,0.97955098,SP,TEMPERED / HUMID,0,0,0
12/14/2008,264,12,1,70.61,0.97974791,SP,TEMPERED / HUMID,0,0,0
12/15/2008,264,12,2,69.73,0.97949233,SP,TEMPERED / HUMID,0,0,0
12/16/2008,264,12,3,34.71,0.980121,SP,TEMPERED / HUMID,0,0,0
12/17/2008,264,12,4,161.86,0.86926974,SP,TEMPERED / HUMID,1,0,0
12/18/2008,264,12,5,39.42,1.2891933,SP,TEMPERED / HUMID,0,0,0
12/19/2008,264,12,6,58.18,1.28927466,SP,TEMPERED / HUMID,0,0,0
12/20/2008,264,12,7,101.75,1.28933661,SP,TEMPERED / HUMID,0,0,0
